OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
3029900,CONSOLIDATED SCHOOL OF BUSINESS,0.5,Moderate Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.72,0.69,0.67,0.33,5294,1,38566.5,0,0,0,21.5,30,11604.3,9360,2017,3856,6123,8833,10412,11673,13859,18518,26858,37425,566194,67,496313.23,519826.66,542964.27,569935.22,565958.35,0.12,0.07,0.04,-0.01,0,0.31,0.33,0.54,0.61,0.67,125082.61,185445.61,129536,37776,36074,23197,73347,65575.2,59019,79200,24256,6316,15942,0,0,0,0,0.16,0,0.16,35,0,0.14,94478.33,122452.14
3030600,UTAH COLLEGE OF MASSAGE THERAPY,0.5,Moderate Risk,Y,C,Proprietary < 2 Yrs,5,0.72,0.71,0.6,0.4,20618,0.69,39384,0.4,0.72,0.28,21,29,9806.98,8039,3453,5570,7266,7700,8042,9500,10915,11737,14949,124897,15379472.32,2175,12290431.86,12876939.19,13471931.76,14204470.51,14636897.24,0.2,0.16,0.12,0.08,0.05,0.2,0.26,0.31,0.35,0.45,4197747.12,4178881.43,4176425.82,3790592.77,2404253.56,831914.71,863728.29,1089543.56,1196348.52,1367525.18,39493,5557,65463,35745,16746,0.04,0.05,0.06,0.09,0.11,1286,0.08,0.22,2098232.72,2698805.33
3030700,OKLAHOMA SCHOOL OF PHOTOGRAPHY,0.5625,Moderate Risk,Y,C,Proprietary < 2 Yrs,5,1,1,0.57,0.43,6621,1,77081,0,0,0,22,27,10070.44,8042.5,4765,5990,6886,7374,8107,9319,11160,16783,18387,25324,175282.12,32,142631.94,155275.78,157616.42,160236.47,167414.74,0.19,0.11,0.1,0.09,0.04,0.38,0.34,0.34,0.34,0.53,19991,38752,49431,33439,29085,6314,11745,3762,16481,21070,0,0,0,0,0,0,0,0,0,0,17,0.01,0.16,27926.14,35994.86
3030800,AMERICAN BROADCASTING SCHOOL,0.6875,More Risk,Y,C,Proprietary < 2 Yrs,5,0.73,0.72,0.74,0.26,16422,0.81,34200,0.44,0.78,0.22,22,32,9065.84,7158.5,2272,3615,4659,5812,7261,8522,9555,11027,20394,58018,992667,176,810896.71,834444.96,915503.01,959520.75,992242.26,0.18,0.16,0.08,0.03,0,0.19,0.24,0.27,0.38,0.63,370223.33,325311,372135,346289,246704,66489.21,64336.97,69257,101436.17,69124,4346,1783,9253,1750,1750,0,0,0.12,0.09,0.14,94,0.02,0.21,146895.67,190984.83
3030900,DIESEL DRIVING ACADEMY,0.375,Less Risk,Y,C,Proprietary < 2 Yrs,5,0.74,0.73,0.87,0.13,15447.5,0.81,15918,1,0.93,0.07,23,32,6770.79,5128.5,3234,4957,5108,5120,5135,5444,6475,6510,9820,58308,1683052,334,1771010.59,1782465.49,1794375.39,1775946.65,1724827.1,-0.05,-0.06,-0.07,-0.06,-0.02,0.35,0.43,0.59,0.7,0.72,688754.3,672808.3,454583.3,238650,132644,12371,25682,79615,46237,42976,0,5960,9556,0,8935,0,0,0,0,0,97,-0.16,-0.07,451725.63,547975.75
3031300,XENON INTERNATIONAL ACADEMY IV,0.5625,Moderate Risk,N,N,Proprietary < 2 Yrs,5,0.81,0.79,0.53,0.47,16299,1,80181,0,0.66,0.34,22,28,9345.77,7009,2625,4139,5205,6418,7065,8647,12178,13384,16222,34781,401431,62,343453.79,346646.8,357754.03,368383.39,380919.51,0.14,0.14,0.11,0.08,0.05,0.29,0.31,0.31,0.37,0.5,78063,65043,61191,85270,53844,6377,7354,12443,50730,42792,0,0,0,0,0,0,0,0,0,0,35,0,0.14,65282.61,81215.13
3031400,INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY,0.4375,Less Risk,Y,C,Proprietary 4 Yrs or More,5,0.4,0.35,0.53,0.47,18108,0.76,42604,0.36,0.72,0.28,22,29,18816.89,13796,3149,5110,7500,10000,13807,17294,22564,31656,43175,161978,41566161.18,3637,39523861.84,39841488.06,40585254.28,41742012.21,41481472.29,0.05,0.04,0.02,0,0,0.3,0.35,0.43,0.51,0.63,10032004.08,10348328.67,9568267.99,7638051,3718109,2252800.86,2260961.68,3362147.74,4222651.76,4280521.35,193920,63867,125210,152160,79020,0.06,0.09,0.09,0.1,0.12,1667,-0.04,0.07,8444800.19,10591073.46
3031600,DPT BUSINESS SCHOOL,0.4375,Less Risk,N,N,Proprietary < 2 Yrs,5,0.82,0.79,0.78,0.22,3410,0.91,13796,0.78,0,0,21,31,9551.46,7715,3639,6278,6943,7446,7716,7786,8452,11452,17096,59956,1894627,296,1654490.52,1700812.29,1778491.2,1772481.52,1814185.76,0.13,0.1,0.06,0.06,0.04,0.25,0.29,0.48,0.4,0.51,520220.73,566617.71,629036.37,491328,370246,84347.66,61841.06,127256.3,51312.56,89112,16081,23975,18612,17467,7781,0.13,0.19,0.19,0.18,0.19,124,-0.02,0.14,326360.89,418504.37
3032300,SCHOOL OF AUTOMOTIVE MACHINISTS-,0.5,Moderate Risk,Y,P,Proprietary 2 - 3 Yrs,5,1,1,0.5,0.5,18529,1,51150,0,0.45,0.55,22,28,14155.52,11500,3274,7330,7620,7802,11500,14566,15026,21540,28285,72891,345692,42,286637,299424.01,312044.01,318674,331321,0.17,0.13,0.1,0.08,0.04,0,0,0.43,0.43,0.45,110620,116176,37176,0,0,30041,36042,35663,33981,30688,0,0,8836,0,0,0,0,0,0,0,28,0.14,0.18,61340.72,75063.03
3034000,HEALD COLLEGE,0.4375,Less Risk,N,N,Proprietary 2 - 3 Yrs,3,0.17,0.14,0.63,0.37,9273,0.85,32765,0.47,0.87,0.13,21,26,9176.05,7063,1234,2562,3476,5140,7120,9324,12358,15614,20000,47253,2815456,408,2594174.58,2635858.09,2705311.62,2836568.61,2807273.73,0.08,0.06,0.04,-0.01,0,0.26,0.36,0.44,0.59,0.58,948651.71,939353.71,733375.89,209473.89,145076,122572.29,105944.12,262164,466021.44,294445,5956,1553,7185,0,0,0.04,0.06,0.07,0.09,0.11,196,-0.06,0.14,590562.51,726028.07
3034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,0.5625,Moderate Risk,Y,C,Proprietary < 2 Yrs,5,0.9,0.9,0.45,0.55,17628,0.82,58022,0.23,0.58,0.42,22,28,12167.49,9840,3261,4879,7445,7834,9840,12125,12890,18829,25666,58302,3243082.35,489,2706541.41,2799477.86,2915212.35,2985061.97,3075389.65,0.17,0.14,0.1,0.08,0.05,0.21,0.25,0.35,0.39,0.48,849117.14,747073.51,727489.57,543431,235099,192822.43,191975.42,238532.13,223168.35,187913,2198,0,0,0,3444,0,0.04,0.06,0.07,0.12,298,0.01,0.19,516044.83,650533.72
3034500,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,0.6875,More Risk,Y,C,Public 2 - 3 Yrs,5,0.4,0.33,0.59,0.41,23345,0.57,54399,0.21,0.75,0.25,22,30,8138.46,5744,1250,2135,3437,4029,5744,7060,8862,11792,18721,50961,1595300.09,379,1093414.13,1134709.09,1262555.27,1323332.03,1412425.19,0.31,0.28,0.21,0.17,0.11,0.2,0.22,0.28,0.3,0.39,211824.85,208290.92,188908.15,155651,92285,115821,146311.46,198959.92,223403.81,218792.26,0,7492,5952,0,0,0.06,0.08,0.09,0.09,0.1,265,0.28,0.35,163046.94,214918.57
3035300,SOUTHERN CAREERS INSTITUTE,0.625,More Risk,Y,C,Proprietary < 2 Yrs,5,0.64,0.62,0.7,0.3,8877,0.93,17074,0.75,0.95,0.05,21,26,5609.82,5663.5,2545,3151,4471,5241,5663,6096,6522,7045,7865,25699,5467067.77,1130,4589968.92,4824598.34,5149088.51,5408566.3,5515656.98,0.16,0.12,0.06,0.01,-0.01,0.24,0.3,0.41,0.55,0.7,2002491.49,2172089.43,2119209.83,1823312,1127144,150848.12,256702.22,213661.25,283727.32,220938,27540,10228,10978,11153,29682,0.08,0.14,0.15,0.18,0.16,547,-0.02,0.17,971705.43,1221765.23
3035700,LAS POSITAS COLLEGE,0.6875,More Risk,Y,C,Public 2 - 3 Yrs,5,0,0,0.65,0.35,10094.5,1,31676,0,0,0,23,32.5,15192.92,6776.5,3218,3500,3897,4903,7147,14023,18327,34212,43199,63760,295010,38,253254.62,263529.4,261025,297871.19,292545,0.14,0.11,0.12,-0.01,0.01,0,0.42,0.39,0.45,0.53,38201,58501,45231,52636,35000,39339,28400,63034.08,94994.4,97912,0,0,0,0,0,0,0,0,0,0,15,-0.02,0.16,53371.68,67643.96
3035800,HERITAGE INSTITUTE,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.76,0.73,0.75,0.25,19775.5,0.67,32931,0.42,0.76,0.24,22,29,12041.69,11094.5,3828,6821,8774,9900,11121,12230,13564,14851,20111,48042,1920935.01,234,1776199.51,1844821.87,1847648.14,1829918.26,1896031.74,0.08,0.04,0.04,0.05,0.01,0.25,0.41,0.48,0.48,0.56,688490.15,613874.29,500107,358787,261460,140723.66,118436.1,137640.4,122174.53,104455,0,0,0,0,0,0.08,0.13,0.14,0.13,0.17,119,-0.02,0.09,332502.82,425209.72
3035900,NATIONAL AVIATION ACADEMY,0.3125,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.72,0.72,0.67,0.33,18530,0.76,37224,0.39,0.81,0.19,21,29,18858.26,18979,4532,9355,14501,17593,19002,20058,21663,25993,31678,94018,3048855.04,223,2373234.51,2452237.95,2153794.17,2446048.25,2692907.84,0.22,0.2,0.29,0.2,0.12,0.26,0.42,0.28,0.31,0.42,826952.79,749238.79,235708,221104,110250,141477.63,149083.82,87161.55,64398,133467,0,0,0,4470,1959,0,0.07,0,0,0.11,140,0.13,0.25,380854.94,493641.81
3037500,HODGES UNIVERSITY,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,0.43,0.33,0.83,0.17,32348,0.45,32722.5,0.47,0.7,0.3,22,33,24485.03,19309,3924,7612,10651,15097,19309,23863,30652,38783,49862,171386,12659336.82,849,11270629.59,11428731.08,11548932.23,12631166.98,12535449.66,0.11,0.1,0.09,0,0.01,0.41,0.42,0.51,0.57,0.63,1333203.78,1222746.04,1179330,981196,591298,736068.24,1099773.3,1122949.74,1690156,1853639.87,67324,52285,107071,24073,51468,0.08,0.09,0.09,0.09,0.08,393,-0.01,0.12,2411328.18,3000876.23
3039900,FREMONT COLLEGE,0.3125,Less Risk,Y,C,Proprietary 4 Yrs or More,5,0.63,0.61,0.69,0.31,16509.5,0.73,48510,0,0.71,0.29,22,31,14349.57,14191,3256,6690,9057,10510,14222,16116,17112,19230,28827,47404,947655,93,927495.24,905157.05,909809.12,951458.31,944775,0.02,0.03,0.04,0,0,0.42,0.4,0.44,0.49,0.65,249700,266593,243691,190424,137404,71097.21,50941.06,90777.12,142155,156625,1726,1640,11389,0,0,0,0,0,0,0,42,-0.06,0.03,211779.62,264074.66
3042400,LEBANON TECHNOLOGY AND CAREER CENTER,0.75,Most Risk,N,N,Public < 2 Yrs,5,1,1,0,0,25435,0.59,34966,0,0,0,21.5,33,8728.57,4299,2288,3358,3514,3836,4620,7594,10042,12497,20575,50165,209220,37,148148.79,161503.76,180824,195123,203158,0.29,0.23,0.14,0.07,0.03,0,0,0.3,0.43,0.49,49842,40131,36273,34174,8443,5957,19399,11577,1909,5486,0,1417,0,0,0,0,0,0,0,0,26,0.22,0.35,23336.56,29762.6
3042500,CARRINGTON COLLEGE,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.81,0.8,0.72,0.28,15398.5,0.78,36405.5,0.42,0.81,0.19,22,29,9920.81,8010.5,3500,5174,7395,7737,8012,9485,10088,11732,18227,54404,8935420,1164,7926298.59,8138143.9,8375589.2,8570009.93,8671315.97,0.11,0.09,0.06,0.04,0.03,0.34,0.37,0.45,0.5,0.54,1972918.02,1858679,1544453.81,1002145.81,483224,524024.91,597024.16,1077156.28,918873.76,684164,27338,10293,39574,25649,7500,0.08,0.1,0.1,0.09,0.07,595,0,0.13,1709075.78,2101989.58
3042700,LAURUS TECHNICAL INSTITUTE,0.4375,Less Risk,N,N,Proprietary < 2 Yrs,5,0.51,0.49,0.85,0.15,13176,0.89,15285,0.72,0.92,0.08,21,32,7519.64,7736,1763,3872,7438,7712,7736,7754,7854,8009,11544,38634,2379173,388,2488455.36,2493506.85,2527887.67,2520097.98,2435293.64,-0.04,-0.04,-0.06,-0.06,-0.02,0.35,0.46,0.57,0.64,0.73,763924.28,769622.87,723256,542677,353823,204663.55,157917.41,180029.5,160674.73,183470,5466.53,1323,0,1985,0,0.05,0.06,0.06,0.07,0.07,115,-0.12,-0.02,659320.7,796399.44
3043100,THOMAS MORE COLLEGE OF LIBERAL ARTS,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,1,0,0,0,5760,0,88475,0,0,0,23,26,17370.06,16984,7724,9436,11498,13729,17586,18063,22256,30042,33824,35510,221910,17,134348.43,133942.95,140045.68,197280.22,202756.59,0.39,0.4,0.37,0.11,0.09,0,0,0,0,0,58104,11649,16302,16549,8269,0,1707,1707,67180,65396,0,0,0,0,0,0,0,0,0,0,1,0.35,0.36,20644.13,27027.61
3043200,KAPLAN COLLEGE,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.66,0.65,0.77,0.23,12000,0.83,25648,0.62,0.87,0.13,21,29,8549.24,7773.5,3165,4582,7123,7559,7774,7823,8101,9435,13521,94799,2732925,412,2572376.44,2593834.97,2694707.07,2718610.73,2734437.92,0.06,0.04,0.01,0.01,0,0.27,0.38,0.46,0.55,0.66,1033843.96,1046064.45,779681.88,421249,323566,84217.34,115717.53,199379.84,279760.74,337055,0,6377.72,215,11590,7757,0.06,0.11,0.16,0.25,0.27,194,-0.04,0.09,546675.52,684536.26
3043900,NEWSCHOOL OF ARCHITECTURE AND DESIGN,0.375,Less Risk,Y,P,Proprietary 4 Yrs or More,5,0.55,0.35,0.82,0.18,14317.5,0.75,48850,0,0.46,0.54,23,28.5,55669.53,54198,7327,21011,36771,47062,54198,66825,74190,83030,103037,141981,4416663,181,3956566.23,4024691.39,4135357.08,4215132.19,4322642.66,0.1,0.09,0.06,0.05,0.02,0.24,0.35,0.41,0.35,0.42,377523.33,322934.33,239010,136842,126352,11456,127709.33,298871.41,416946.15,479147.38,0,0,0,0,0,0,0.08,0.08,0.12,0.17,99,0.01,0.12,853647.68,1063541.91
3044500,KAPLAN COLLEGE,0.375,Less Risk,N,N,Proprietary 2 - 3 Yrs,5,0.85,0.83,0.68,0.32,9241.5,0.9,23174,0.57,0.92,0.08,21,27,8993.42,7745,3471,6283,7283,7705,7745,7772,8289,11595,16145,36002,1826530,269,1646286.94,1692567.25,1775902.05,1800480.04,1778762.35,0.1,0.07,0.03,0.01,0.03,0.29,0.36,0.48,0.54,0.6,502473,557593,476127,225123,179362,87916.84,87375.49,183125.41,205961.56,143452.87,0,6168,6168,8409,6091,0.04,0.1,0.1,0.14,0.17,128,-0.04,0.12,358426.9,443818.28
3050100,STUDIO ART CENTERS INTERNATIONAL - FLORENCE,0.5,Moderate Risk,Y,P,Foreign,5,1,1,0,0,7000,1,69415.5,0,0,0,24,25,52970.35,46232,28471,35854,41600,45789,47509,52397,55818,67172,76450,153425,430095,23,338952.1,347764.85,351129.85,345204.96,378809.62,0.21,0.19,0.18,0.2,0.12,0,0,0,0,1,0,0,0,0,0,81895,77796,54693,50872,63245,0,0,0,19710,0,0,0,0,0,0,12,0.04,0.21,78290.38,97278.02
3051900,ADLER GRADUATE SCHOOL,0.4375,Less Risk,Y,C,PNP 4 Yrs or More,5,0.55,0.39,0,0,37193,0.39,0,0,0.21,0.79,0,38,63305.32,56185.5,15542,31974,36677,48662,57244,68143,76187,97926,115690,181218,2004661.86,62,1846611.19,1878222.14,1847622.21,1980667.58,1993186.7,0.08,0.06,0.08,0.01,0.01,0.23,0.26,0.4,0.4,0.45,187117,263690.71,222375,75154,24094,34890,166055,190088.71,286959.34,255767.86,0,0,0,0,0,0,0,0,0,0.19,32,0,0.1,338693.71,441758.78
3052000,MEREDITH MANOR INTERNATIONAL EQUESTRIAN CENTRE,0.6875,More Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.78,0.78,0.26,0.74,12529,1,54600,0.3,0.58,0.42,21,28,16034.62,10020.5,3274,4290,7248,7857,9991,14177,21024,24871,35901,53486,427489,50,372797.35,378706.42,383460.71,396624.74,411457,0.13,0.11,0.1,0.07,0.04,0,0,0.3,0.36,0.32,33018,29268,32203,27896,14572,21599.52,15900,17276,20539,32150,0,0,0,0,0,0,0.24,0,0,0,28,-0.01,0.14,61259.29,79613.91
3052200,"COURT REPORTING INSTITUTE,INC",0.5625,Moderate Risk,N,N,Proprietary 2 - 3 Yrs,5,0,0,0,0,26258.5,0,32759,0,0,0,24,35,26061.22,26166,5199,7225,15912,24075,27678,32897,34872,42234,50003,61811,240857,23,154650.02,160810.59,164377.72,174130.37,181187.91,0.36,0.33,0.32,0.28,0.25,0,0,0,0,0.48,32683.41,21475,11915,12174,12789,0,0,1166.97,1302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22076.13,29549.43
3052300,KENNETH SHULER SCHOOL OF COSMETOLOGY & HAIR DESIGN,0.25,Less Risk,Y,C,Proprietary < 2 Yrs,5,0.66,0.66,0.74,0.26,10972,1,21364,0,0,0,21,29,6611.12,7034,850,1650,3660,6422,7050,7165,8420,9645,11273,35220,314650,58,307090.49,319554.93,328794.21,314186,309245,0.02,-0.02,-0.04,0,0.02,0.28,0.41,0.72,0.5,0.43,89965,104905,72082,6095,2630,10939,8096,10411,7504,7149,0,0,0,0,0,0,0.19,0.21,0,0.21,23,-0.1,0.04,70718.81,87769.89
3054100,ROYALE COLLEGE OF BEAUTY,0.375,Less Risk,Y,P,Proprietary < 2 Yrs,5,0.73,0.73,0.67,0.33,22840,1,25203,0,0,0,22,27,6121.52,5378,1750,2785,3500,4312,5607,6184,7361,7936,9465,48578,240826,52,203785.55,211774.55,216123.55,221805.13,218590,0.15,0.12,0.1,0.08,0.09,0,0,0.44,0.37,0.25,95083,89199,65888,27735,10798,10308,22113,13821,17245,16648,0,0,0,0,0,0,0,0,0,0,28,0,0.19,36916.15,48164.45
3054200,FORTIS COLLEGE,0.4375,Less Risk,N,N,Proprietary 2 - 3 Yrs,5,0.74,0.74,0.49,0.51,13616,0.89,15684,0.82,0.94,0.06,20,30,6448.04,5087,2253,3465,4290,4659,5074,6046,7401,8630,11284,68265,3473297,690,3084733.01,3263937.63,3413243.83,3460876.78,3437074.54,0.11,0.06,0.02,0,0.01,0.22,0.34,0.5,0.57,0.62,1090553.24,1171908,909223,276568,97920,315187.98,255321,275102.01,373700,359625,0,4104,11451,10712,0,0.06,0.1,0.1,0.08,0.08,357,-0.01,0.03,624968.93,782625.7
3061100,GENESIS CAREER COLLEGE,0.375,Less Risk,Y,C,Proprietary < 2 Yrs,5,0.51,0.49,0.73,0.27,17086,0.76,25844.5,0.56,0.89,0.11,21,29,7563.83,6876,3166,3885,4158,5461,6870,7737,8604,12314,14326,20185,1314296,199,1380281.42,1409913.77,1416520.31,1393418.72,1354367,-0.05,-0.07,-0.08,-0.06,-0.03,0.41,0.51,0.64,0.69,0.76,322048.2,326485.59,224872.59,63350,20119,65335,90867,80421,144992,116210,9241,0,2327,0,0,0.07,0.08,0.1,0.08,0.07,74,-0.14,-0.02,359144.06,435979.69
3061200,MIDWEST COLLEGE OF ORIENTAL MEDICINE,0.4375,Less Risk,Y,C,Proprietary 4 Yrs or More,5,0.77,0.68,0,0,21321,0.63,140000,0,0.18,0.82,23,37,79501.13,80681,14979,35340,52179,72072,80901,91954,106635,115592,141359,205204,5106428.61,86,4243731.74,4249376.87,4325356.88,4798983.45,4899350.35,0.17,0.16,0.15,0.06,0.04,0.4,0.41,0.56,0.48,0.43,567314,467658,409879,162086,0,257298,160784,254442.01,283108,270421,14753,17416,187008,0,81217,0,0.13,0.16,0.19,0.27,48,0,0.17,791306.73,1013911.79
3061400,ASCENSION COLLEGE,0.625,More Risk,N,N,Proprietary 2 - 3 Yrs,5,0.73,0.71,0.64,0.36,8767,0.83,17895.5,0.58,0.89,0.11,21,27,5195.3,3716.5,1797,2334,2853,3190,3815,5432,6368,7477,10224,20733,577195,136,431022.88,465479.34,508269.29,544444.01,550613.27,0.25,0.17,0.12,0.06,0.05,0.18,0.21,0.35,0.49,0.52,151612.73,199622.73,130670,114971,24452,48705.93,62906.56,44754.6,80489,38843,0,0,0,0,0,0,0.09,0.12,0.18,0.15,84,0.14,0.28,85729.34,107925.1
3061800,STAR COLLEGE OF COSMETOLOGY,0.625,More Risk,Y,C,Proprietary < 2 Yrs,5,0.68,0.63,0.71,0.29,18235,1,49492,0,0.8,0.2,21,29,4511.7,3110,879,1561,1841,2252,2991,3790,4611,6420,8153,29944,251493,80,166628.26,188759.72,211087.24,215706.79,224685,0.34,0.25,0.16,0.14,0.11,0,0.14,0.44,0.31,0.28,76545,90528,62360,24174,19473,10739,2443,11101,26438,32114,0,0,0,0,0,0,0,0,0,0,54,0.3,0.39,24474.02,32104.72
3062300,WESTECH COLLEGE,0.375,Less Risk,Y,P,Proprietary < 2 Yrs,5,0.81,0.79,0.77,0.23,4973,0.95,9728,0.82,0,0,21,27,7852.57,7741,3388,5162,6667,7131,7742,7807,8181,9801,10592,65911,2733524,417,2890008.74,2990928.03,3032269.72,2938716.64,2790186.07,-0.06,-0.09,-0.11,-0.08,-0.02,0.27,0.41,0.7,0.75,0.6,1365920,1526357,1247932,265116,80715,63994.69,116597.76,179410.09,105468,203412,14832,2501,2501,7021,3177,0.08,0.11,0.14,0.12,0.1,121,-0.17,-0.04,780885.5,937930.72
3062700,PLATT COLLEGE,0.5625,Moderate Risk,Y,C,Proprietary 4 Yrs or More,5,0.71,0.68,0.56,0.44,16000,0.77,38774.5,0.39,0.83,0.17,21,29,19614.97,16147.5,3388,7647,12211,14781,16142,17588,23719,30639,39028,95102,3996571.75,320,3594166.27,3722829.13,3805893.6,3983562.86,3968659.49,0.1,0.07,0.05,0,0.01,0.26,0.34,0.45,0.49,0.6,1304936.02,1325658.73,1134007.54,776221.54,546075.19,78639.16,133865.98,225140.07,207590.13,306782,34218,5437,0,0,18472,0.09,0.14,0.16,0.2,0.18,154,-0.01,0.11,710661.45,892082.51
3063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,0.75,Most Risk,Y,C,Public 2 - 3 Yrs,5,0.25,0.16,0.67,0.33,21412,0.64,56463,0.2,0.74,0.26,22,30,15897.3,11914,3225,4897,7428,9021,11914,15514,20499,26775,33849,88243,6418119.86,699,5402179.23,5548864.52,5821854.11,6254291.93,6378242.59,0.16,0.13,0.09,0.03,0.01,0.26,0.29,0.36,0.4,0.55,1309246.79,1197188.83,1277603.7,1225611,740057,461219.68,551209.37,558860.46,865747.66,954673.56,48486.47,11554,45799,39353,25136,0.03,0.03,0.02,0.03,0.04,403,0.02,0.19,954997.36,1234838.56
3063400,MODERN TECHNOLOGY SCHOOL,0.5,Moderate Risk,Y,C,Proprietary 2 - 3 Yrs,5,1,0.9,0.74,0.26,26268,0.63,46937,0.4,0.69,0.31,23,29,14280.43,12531,5778,7827,10389,12094,12973,15938,19392,20721,21841,39596,1563820.89,135,1256466.52,1271397.15,1350057.08,1402084.18,1459643.63,0.2,0.19,0.14,0.1,0.07,0.28,0.34,0.33,0.41,0.46,300606.14,244194.92,206972.92,181060,88146,81896,64410.83,76977.83,62258,45255,0,0,0,0,1030,0.09,0.16,0.19,0.22,0.25,81,0.15,0.22,254869.85,313503.3
3064400,REGENCY BEAUTY INSTITUTE,0.25,Less Risk,Y,P,Proprietary < 2 Yrs,5,0.59,0.59,0.71,0.29,5248.5,1,24886,0.56,0,0,22,27,9043.11,8073,1779,3884,5000,7319,8400,10326,12372,13602,13744,50452,687473,87,672249.97,683508.97,690406.41,678000.03,662216,0.02,0.01,0,0.01,0.04,0.21,0.3,0.56,0.46,0.31,194939,220474,183409,59285,50538,65320.97,103223.97,91440,87429,75743,18051,9838,0,0,0,0.13,0.2,0.21,0.23,0.22,29,-0.07,0.03,149477.89,189062.12
3064600,UNIVERSITY OF TEXAS AT BROWNSVILLE,0.4375,Less Risk,Y,C,Public 4 Yrs or More,3,0.45,0.38,0.66,0.34,16173,0.75,22421,0.61,0.88,0.12,22,30,16354.35,11438,3141,4405,6312,8790,11438,15289,19732,24858,37329,161412,104320996.8,2358,89691065.4,91565920,94425635.24,100792868.9,101893633.9,0.14,0.12,0.1,0.03,0.02,0.62,0.66,0.74,0.84,1,16740554.08,16924137.92,14926671,10505068,2987870,8528781.96,10972583.12,15098650.2,18305260,11722291.3,253656,163792,605336,346264,134922,0.1,0.11,0.12,0.12,0.13,1333,0.01,0.16,15545185.57,20262727.12
3064900,AARON'S ACADEMY OF BEAUTY,0.5,Moderate Risk,Y,P,Proprietary < 2 Yrs,5,0.54,0.54,0.51,0.49,19010,1,42952,0,0,0,20,28.5,6453.31,5844,2883,4558,4948,5600,6463,6725,7086,9472,12303,13357,195031,35,139044,155606,161951,159447,165952,0.29,0.2,0.17,0.18,0.15,0,0,0.43,0.31,0,44047,53541,54653,35935,27984,12532,7920,7702,0,5318,0,0,0,0,0,0,0,0,0,0,21,0.17,0.28,20273.28,26552.42
